Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,3331392,3331392,256,256,0,0,8,8,32,64,0x0,0x7f4954885900,35648,35648,4,21,60,7160,521067481168800,521065553192272,521065553199472,521067493172497
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,3331392,3331392,256,256,0,0,8,8,32,64,0x0,0x7f4954885900,13350,13350,4,21,16,1844,521067493048532,521065553199472,521065553206672,521067493434512
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,3331392,3331392,59136,64,512,0,32,32,32,64,0x0,0x7f4954854e00,29087,29087,924,55440,37435,4790364,521067494040288,521065553750828,521065553761388,521067494171727
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,3331392,3331392,256,256,0,0,8,8,32,64,0x0,0x7f4954885900,37160,37160,4,21,66,8504,521067586190332,521065559530958,521065559539438,521067586417653
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,3331392,3331392,59136,64,512,0,32,32,32,64,0x0,0x7f4954854e00,32552,32552,924,55440,41961,5389256,521067586393938,521065559539438,521065559549038,521067586592724
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,3331392,3331392,59136,64,512,0,32,32,32,64,0x0,0x7f4954854e00,25193,25193,924,55440,6973,887092,521067586579699,521065559575278,521065559582797,521067586813611
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,3331392,3331392,59136,64,512,0,32,32,32,64,0x0,0x7f4954854e00,22976,22976,924,55440,6899,887060,521067586798984,521065559582797,521065559588077,521067586946663
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,3331392,3331392,59136,64,512,0,32,32,32,64,0x0,0x7f4954854e00,21792,21792,924,55440,6940,887060,521067586901237,521065559588077,521065559592877,521067587160718
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,3331392,3331392,59136,64,512,0,32,32,32,64,0x0,0x7f4954854e00,21850,21850,924,55440,6955,887060,521067587148976,521065559621997,521065559627117,521067587295343
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,3331392,3331392,59136,64,512,0,32,32,32,64,0x0,0x7f4954854e00,20976,20976,924,55440,7021,887060,521067587250398,521065559627117,521065559632237,521067587518324
