Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,343369,343369,256,256,0,0,8,8,32,64,0x0,0x7f7df338d900,0,0,0,610037348902456,610038340973142,610038340980502,610037357893632
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,343369,343369,256,256,0,0,8,8,32,64,0x0,0x7f7df338d900,0,0,0,610037357772633,610038340980502,610038340988022,610037358098349
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,343369,343369,29568,64,512,0,44,44,32,64,0x0,0x7f7df3354e40,4158,2120,266414,610037358414286,610038341543538,610038341555858,610037358518193
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,343369,343369,256,256,0,0,8,8,32,64,0x0,0x7f7df338d900,0,0,0,610037363752362,610038347147196,610038347156476,610037363868001
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,343369,343369,29568,64,512,0,44,44,32,64,0x0,0x7f7df3354e40,4158,1922,261936,610037363839046,610038347156476,610038347167196,610037363985614
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,343369,343369,29568,64,512,0,44,44,32,64,0x0,0x7f7df3354e40,4158,1905,246312,610037363967419,610038347201276,610038347208476,610037364147370
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,343369,343369,29568,64,512,0,44,44,32,64,0x0,0x7f7df3354e40,4158,1921,246220,610037364129235,610038347208476,610038347213276,610037364230016
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,343369,343369,29568,64,512,0,44,44,32,64,0x0,0x7f7df3354e40,4158,1899,247768,610037364190321,610038347213276,610038347217756,610037364390520
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,343369,343369,29568,64,512,0,44,44,32,64,0x0,0x7f7df3354e40,4158,1899,246817,610037364375231,610038347226556,610038347231355,610037364484738
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,343369,343369,29568,64,512,0,44,44,32,64,0x0,0x7f7df3354e40,4158,1940,246685,610037364444512,610038347235035,610038347239675,610037364625133
