Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,342073,342073,256,256,0,0,8,8,32,64,0x0,0x7fdba75e5900,35106,35106,23237,280856,4,4621,6145,0,18588,610035417058227,610038340973142,610038340980502,610035424727122
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,342073,342073,256,256,0,0,8,8,32,64,0x0,0x7fdba75e5900,13558,13558,10504,108472,4,2615,4149,0,10560,610035424606113,610038340980502,610038340988022,610035424938552
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,342073,342073,29568,64,512,0,44,44,32,64,0x0,0x7fdba75b4e40,31261,31261,26659,250096,462,2052592,147214,0,8223352,610035425259639,610038341543538,610038341555858,610035425372112
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,342073,342073,256,256,0,0,8,8,32,64,0x0,0x7fdba75e5900,35912,35912,20581,287304,4,4675,6181,0,18776,610035430920416,610038347147196,610038347156476,610035431046013
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,342073,342073,29568,64,512,0,44,44,32,64,0x0,0x7fdba75b4e40,29094,29094,24953,232760,462,1968447,141378,0,7886900,610035431017379,610038347156476,610038347167196,610035431164177
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,342073,342073,29568,64,512,0,44,44,32,64,0x0,0x7fdba75b4e40,25310,25310,21254,202488,462,1230002,94544,0,4932808,610035431159057,610038347201276,610038347208476,610035431316856
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,342073,342073,29568,64,512,0,44,44,32,64,0x0,0x7fdba75b4e40,24891,24891,16991,199136,462,860373,66993,0,3454088,610035431300525,610038347208476,610038347213276,610035431429429
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,342073,342073,29568,64,512,0,44,44,32,64,0x0,0x7fdba75b4e40,21806,21806,18142,174456,462,939455,71759,0,3770556,610035431380806,610038347213276,610038347217756,610035431590182
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,342073,342073,29568,64,512,0,44,44,32,64,0x0,0x7fdba75b4e40,25458,25458,19148,203672,462,874514,68470,0,3510760,610035431575956,610038347226556,610038347231355,610035431679972
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,342073,342073,29568,64,512,0,44,44,32,64,0x0,0x7fdba75b4e40,21686,21686,18020,173496,462,876890,67642,0,3520340,610035431645467,610038347235035,610038347239675,610035431845636
10,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,13,342073,342073,29568,64,512,0,44,44,32,64,0x0,0x7fdba75b4e40,27499,27499,21362,220000,462,868935,67611,0,3488508,610035431831890,610038347250395,610038347255195,610035431934494
