Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,345445,345445,256,256,0,0,8,8,32,64,0x0,0x7f17c0dc5900,35402,35402,4,21,50,6140,610040558438744,610038340973142,610038340980502,610040567292901
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,345445,345445,256,256,0,0,8,8,32,64,0x0,0x7f17c0dc5900,13615,13615,4,21,12,1856,610040567170249,610038340980502,610038340988022,610040567527174
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,345445,345445,29568,64,512,0,44,44,32,64,0x0,0x7f17c0d94e40,31423,31423,462,38808,32324,4136320,610040567872287,610038341543538,610038341555858,610040567979379
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,345445,345445,256,256,0,0,8,8,32,64,0x0,0x7f17c0dc5900,36044,36044,4,21,52,6688,610040573112337,610038347147196,610038347156476,610040573229329
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,345445,345445,29568,64,512,0,44,44,32,64,0x0,0x7f17c0d94e40,39282,39282,462,38808,45617,5833912,610040573201416,610038347156476,610038347167196,610040573334487
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,345445,345445,29568,64,512,0,44,44,32,64,0x0,0x7f17c0d94e40,24782,24782,462,38808,4785,620932,610040573341751,610038347201276,610038347208476,610040573499550
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,345445,345445,29568,64,512,0,44,44,32,64,0x0,0x7f17c0d94e40,27938,27938,462,38808,4915,620952,610040573483149,610038347208476,610038347213276,610040573581615
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,345445,345445,29568,64,512,0,44,44,32,64,0x0,0x7f17c0d94e40,21152,21152,462,38808,4823,620932,610040573548993,610038347213276,610038347217756,610040573739914
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,345445,345445,29568,64,512,0,44,44,32,64,0x0,0x7f17c0d94e40,22444,22444,462,38808,4827,620932,610040573725527,610038347226556,610038347231355,610040573822210
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,345445,345445,29568,64,512,0,44,44,32,64,0x0,0x7f17c0d94e40,21576,21576,462,38808,4890,620932,610040573788436,610038347235035,610038347239675,610040573953638
