Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,2677987,2677987,256,256,0,0,8,8,32,64,0x0,0x7f857c9c5900,1,4,465,772256909752706,772253266118265,772253266125465,772256917488044
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,2677987,2677987,256,256,0,0,8,8,32,64,0x0,0x7f857c9c5900,1,3,467,772256917364050,772253266125465,772253266132665,772256917700045
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,2,2677987,2677987,29568,64,512,0,68,68,32,64,0x0,0x7f857c984e40,12012,103702,13288372,772256917999251,772253266607542,772253266623382,772256918094211
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,2677987,2677987,256,256,0,0,8,8,32,64,0x0,0x7f857c9c5900,1,4,462,772256923108714,772253271768005,772253271777605,772256923220014
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,5,2677987,2677987,29568,64,512,0,68,68,32,64,0x0,0x7f857c984e40,12012,101872,13064256,772256923189096,772253271777605,772253271791845,772256923323129
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,8,2677987,2677987,29568,64,512,0,68,68,32,64,0x0,0x7f857c984e40,12012,124592,15949200,772256923311718,772253271818565,772253271828165,772256923480376
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,9,2677987,2677987,29568,64,512,0,68,68,32,64,0x0,0x7f857c984e40,12012,144703,18517420,772256923462262,772253271828165,772253271835205,772256923556841
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,10,2677987,2677987,29568,64,512,0,68,68,32,64,0x0,0x7f857c984e40,12012,147749,18913840,772256923520011,772253271835205,772253271842245,772256923714870
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,11,2677987,2677987,29568,64,512,0,68,68,32,64,0x0,0x7f857c984e40,12012,149116,19071026,772256923698749,772253271842245,772253271849285,772256923847040
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,12,2677987,2677987,29568,64,512,0,68,68,32,64,0x0,0x7f857c984e40,12012,151158,19356280,772256923830018,772253271849285,772253271856485,772256923935207
