Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,2671386,2671386,256,256,0,0,8,8,32,64,0x0,0x7ff9fe8bd900,34560,34560,4,21,49,6312,772246820124149,772253266118265,772253266125465,772246827931874
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,2671386,2671386,256,256,0,0,8,8,32,64,0x0,0x7ff9fe8bd900,13880,13880,4,21,15,2004,772246827808260,772253266125465,772253266132665,772246828126081
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,2,2671386,2671386,29568,64,512,0,68,68,32,64,0x0,0x7ff9fe884e40,36491,36491,462,52668,46842,6012440,772246828435466,772253266607542,772253266623382,772246828536637
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,2671386,2671386,256,256,0,0,8,8,32,64,0x0,0x7ff9fe8bd900,36291,36291,4,21,50,6312,772246833652121,772253271768005,772253271777605,772246833771046
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,5,2671386,2671386,29568,64,512,0,68,68,32,64,0x0,0x7ff9fe884e40,35728,35728,462,52668,56287,7215720,772246833740358,772253271777605,772253271791845,772246833897345
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,8,2671386,2671386,29568,64,512,0,68,68,32,64,0x0,0x7ff9fe884e40,28182,28182,462,52668,6426,842696,772246833875734,772253271818565,772253271828165,772246834056686
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,9,2671386,2671386,29568,64,512,0,68,68,32,64,0x0,0x7ff9fe884e40,27907,27907,462,52668,6681,842704,772246834037720,772253271828165,772253271835205,772246834137940
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,10,2671386,2671386,29568,64,512,0,68,68,32,64,0x0,0x7ff9fe884e40,24439,24439,462,52668,6461,842692,772246834102964,772253271835205,772253271842245,772246834298774
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,11,2671386,2671386,29568,64,512,0,68,68,32,64,0x0,0x7ff9fe884e40,27890,27890,462,52668,6518,842692,772246834282533,772253271842245,772253271849285,772246834380509
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,12,2671386,2671386,29568,64,512,0,68,68,32,64,0x0,0x7ff9fe884e40,24694,24694,462,52668,6487,842696,772246834352806,772253271849285,772253271856485,772246834541683
10,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,13,2671386,2671386,29568,64,512,0,68,68,32,64,0x0,0x7ff9fe884e40,29552,29552,462,52668,6621,842712,772246834525472,772253271856485,772253271863685,772246834628858
11,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,14,2671386,2671386,29568,64,512,0,68,68,32,64,0x0,0x7ff9fe884e40,25580,25580,462,52668,6548,842696,772246834596056,772253272064964,772253272072164,772246834783871
12,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,15,2671386,2671386,29568,64,512,0,68,68,32,64,0x0,0x7ff9fe884e40,30811,30811,462,52668,6527,842692,772246834766007,772253272072164,772253272079204,772246834859154
13,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,16,2671386,2671386,29568,64,512,0,68,68,32,64,0x0,0x7ff9fe884e40,26401,26401,462,52668,6450,842696,772246834828195,772253272079204,772253272086244,772246835012554
14,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,17,2671386,2671386,29568,64,512,0,68,68,32,64,0x0,0x7ff9fe884e40,29672,29672,462,52668,6550,842692,772246834993929,772253272110564,772253272117604,772246835090571
