Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,2804627,2804627,256,256,0,0,8,8,32,64,0x0,0x7f064cd7d900,1,4,448,778020564871728,778025364072201,778025364079561,778020572454628
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,2804627,2804627,256,256,0,0,8,8,32,64,0x0,0x7f064cd7d900,1,3,460,778020572332958,778025364079561,778025364087241,778020572687378
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,2,2804627,2804627,29568,64,512,0,112,112,48,64,0x0,0x7f064cd44d80,19866,273791,35081486,778020572990221,778025364645158,778025364668038,778020573091312
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,2804627,2804627,256,256,0,0,8,8,32,64,0x0,0x7f064cd7d900,1,3,443,778020578062974,778025369999223,778025370008503,778020578177109
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,5,2804627,2804627,29568,64,512,0,112,112,48,64,0x0,0x7f064cd44d80,19866,365888,46840196,778020578146552,778025370008503,778025370031543,778020578292959
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,8,2804627,2804627,29568,64,512,0,112,112,48,64,0x0,0x7f064cd44d80,19866,395502,50639191,778020578282990,778025370058583,778025370071703,778020578464593
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,9,2804627,2804627,29568,64,512,0,112,112,48,64,0x0,0x7f064cd44d80,19866,415026,53122384,778020578441780,778025370071703,778025370082423,778020578545657
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,10,2804627,2804627,29568,64,512,0,112,112,48,64,0x0,0x7f064cd44d80,19866,392173,50193023,778020578502184,778025370082423,778025370093463,778020578697754
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,11,2804627,2804627,29568,64,512,0,112,112,48,64,0x0,0x7f064cd44d80,19866,403670,51641743,778020578676774,778025370093463,778025370104343,778020578774379
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,12,2804627,2804627,29568,64,512,0,112,112,48,64,0x0,0x7f064cd44d80,19866,418481,53550121,778020578733031,778025370104343,778025370115383,778020578919223
10,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,13,2804627,2804627,29568,64,512,0,112,112,48,64,0x0,0x7f064cd44d80,19866,418509,53611245,778020578897652,778025370115383,778025370126103,778020578992922
11,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,14,2804627,2804627,29568,64,512,0,112,112,48,64,0x0,0x7f064cd44d80,19866,409499,52407323,778020578958828,778025370134743,778025370146263,778020579169005
12,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,15,2804627,2804627,29568,64,512,0,112,112,48,64,0x0,0x7f064cd44d80,19866,423306,54176654,778020579147444,778025370149943,778025370161943,778020579281188
13,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,16,2804627,2804627,29568,64,512,0,112,112,48,64,0x0,0x7f064cd44d80,19866,416750,53346547,778020579238427,778025370161943,778025370172663,778020579438134
14,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,17,2804627,2804627,29568,64,512,0,112,112,48,64,0x0,0x7f064cd44d80,19866,413011,52900026,778020579417345,778025370172663,778025370183543,778020579519017
