Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,2807954,2807954,256,256,0,0,8,8,32,64,0x0,0x7f6191ce5900,37851,37851,23028,302816,4,5152,6637,0,20784,778025804820488,778025364072201,778025364079561,778025812441069
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,2807954,2807954,256,256,0,0,8,8,32,64,0x0,0x7f6191ce5900,13222,13222,10126,105784,4,2346,3721,0,9480,778025812311804,778025364079561,778025364087241,778025812698445
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,2,2807954,2807954,29568,64,512,0,112,112,48,64,0x0,0x7f6191ca4d80,47713,47713,43082,381712,462,3749545,274862,0,15010908,778025812985959,778025364645158,778025364668038,778025813094565
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,2807954,2807954,256,256,0,0,8,8,32,64,0x0,0x7f6191ce5900,37403,37403,22268,299232,4,5394,6865,0,21736,778025818261897,778025369999223,778025370008503,778025818391582
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,5,2807954,2807954,29568,64,512,0,112,112,48,64,0x0,0x7f6191ca4d80,55864,55864,51270,446920,462,4252318,309602,0,17022020,778025818361334,778025370008503,778025370031543,778025818505798
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,8,2807954,2807954,29568,64,512,0,112,112,48,64,0x0,0x7f6191ca4d80,33364,33364,29732,266920,462,2130367,164715,0,8534124,778025818520506,778025370058583,778025370071703,778025818682672
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,9,2807954,2807954,29568,64,512,0,112,112,48,64,0x0,0x7f6191ca4d80,33639,33639,28170,269120,462,1799930,140375,0,7212340,778025818659729,778025370071703,778025370082423,778025818778243
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,10,2807954,2807954,29568,64,512,0,112,112,48,64,0x0,0x7f6191ca4d80,30476,30476,26649,243816,462,1872637,143728,0,7503192,778025818725243,778025370082423,778025370093463,778025818937264
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,11,2807954,2807954,29568,64,512,0,112,112,48,64,0x0,0x7f6191ca4d80,34437,34437,28965,275504,462,1833874,142689,0,7348244,778025818916875,778025370093463,778025370104343,778025819028727
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 512, 4, 1, 8, 8, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 8, Sequence, 5, Argument) (kd)",2,0,12,2807954,2807954,29568,64,512,0,112,112,48,64,0x0,0x7f6191ca4d80,31467,31467,26378,251744,462,1840247,142519,0,7373768,778025818993109,778025370104343,778025370115383,778025819205130
