Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,2712340,2712340,256,256,0,0,8,8,32,64,0x0,0x7f555ea0d900,34062,34062,21590,272504,4,4721,6245,0,18992,773543210716710,773545067924758,773545067932598,773543218286204
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,2712340,2712340,256,256,0,0,8,8,32,64,0x0,0x7f555ea0d900,13812,13812,10756,110504,4,2818,4353,0,11440,773543218159926,773545067932598,773545067939318,773543218520347
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 64, 4, 2, 4, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,2,2712340,2712340,14784,16,512,0,44,44,32,64,0x0,0x7f545e1c4dc0,32325,32325,26805,258608,924,4180149,155040,0,16746660,773543218737438,773545068404435,773545068416915,773543218843859
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,2712340,2712340,256,256,0,0,8,8,32,64,0x0,0x7f555ea0d900,35528,35528,20716,284232,4,4698,6241,0,18924,773543224079981,773545073775299,773545073784579,773543224203214
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 64, 4, 2, 4, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,5,2712340,2712340,14784,16,512,0,44,44,32,64,0x0,0x7f545e1c4dc0,31638,31638,24959,253112,924,3998349,148526,0,16019620,773543224173788,773545073784579,773545073796899,773543224327569
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 64, 4, 2, 4, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,8,2712340,2712340,14784,16,512,0,44,44,32,64,0x0,0x7f545e1c4dc0,28836,28836,25002,230696,924,2774829,121891,0,11124884,773543224318071,773545073826179,773545073836419,773543224485618
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 64, 4, 2, 4, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,9,2712340,2712340,14784,16,512,0,44,44,32,64,0x0,0x7f545e1c4dc0,27859,27859,21367,222880,924,1756692,87195,0,7052172,773543224465380,773545073836419,773545073844099,773543224594043
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 64, 4, 2, 4, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,10,2712340,2712340,14784,16,512,0,44,44,32,64,0x0,0x7f545e1c4dc0,24886,24886,21126,199096,924,2156031,100691,0,8649696,773543224542035,773545073844099,773545073851779,773543224746822
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 64, 4, 2, 4, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,11,2712340,2712340,14784,16,512,0,44,44,32,64,0x0,0x7f545e1c4dc0,26184,26184,19831,209480,924,2099543,98801,0,8423756,773543224730141,773545073851779,773545073859459,773543224843685
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 64, 4, 2, 4, 4, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 4, Sequence, 5, Argument) (kd)",2,0,12,2712340,2712340,14784,16,512,0,44,44,32,64,0x0,0x7f545e1c4dc0,25094,25094,21273,200760,924,2160094,100790,0,8665936,773543224802728,773545073859459,773545073867139,773543225012495
