"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"void ck::kernel_tsmm_dl_v1r3<ck::GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, ck::tensor_layout::gemm::RowMajor, ck::tensor_layout::gemm::RowMajor, ck::tensor_layout::gemm::RowMajor, (ck::tensor_operation::device::GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, ck::Sequence<1, 1, 1, 1, 2>, ck::Sequence<1, 4, 1, 16, 1>, ck::Sequence<0, 1, 2, 3, 4>, ck::Sequence<0, 1, 2, 3, 4>, ck::Sequence<1, 1, 1, 1, 2>, ck::Sequence<0, 1, 2, 3, 4>, ck::Sequence<1, 1, 1, 1, 2>, ck::Sequence<0, 1, 2, 3, 4>, 3, 2, ck::Sequence<0, 1, 2, 3, 4, 5>, 5, 2>, _Float16, _Float16, (ck::InMemoryDataOperationEnum)1, false, false, ck::BlockToCTileMap_3DGrid_KSplit<16, 128>>(ck::GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, ck::tensor_layout::gemm::RowMajor, ck::tensor_layout::gemm::RowMajor, ck::tensor_layout::gemm::RowMajor, (ck::tensor_operation::device::GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, ck::Sequence<1, 1, 1, 1, 2>, ck::Sequence<1, 4, 1, 16, 1>, ck::Sequence<0, 1, 2, 3, 4>, ck::Sequence<0, 1, 2, 3, 4>, ck::Sequence<1, 1, 1, 1, 2>, ck::Sequence<0, 1, 2, 3, 4>, ck::Sequence<1, 1, 1, 1, 2>, ck::Sequence<0, 1, 2, 3, 4>, 3, 2, ck::Sequence<0, 1, 2, 3, 4, 5>, 5, 2>::Argument)",12,91040,7586,100.0
