Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,289170,289170,256,256,0,0,8,8,32,64,0x0,0x7fa0af1dd900,0,0,0,608030112140669,608022598049928,608022598057448,608030123611526
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,289170,289170,256,256,0,0,8,8,32,64,0x0,0x7fa0af1dd900,0,0,0,608030123492582,608022598057448,608022598064648,608030123841752
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,289170,289170,59136,256,1024,0,112,112,32,64,0x0,0x7fa0af184ec0,30030,29335,3776333,608030124447237,608022598587684,608022598612964,608030124596429
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,289170,289170,256,256,0,0,8,8,32,64,0x0,0x7fa0af1dd900,0,0,0,608030187472870,608022603809582,608022603819022,608030187681344
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,289170,289170,59136,256,1024,0,112,112,32,64,0x0,0x7fa0af184ec0,30030,29404,3806547,608030187653141,608022603819022,608022603842702,608030187957086
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,289170,289170,59136,256,1024,0,112,112,32,64,0x0,0x7fa0af184ec0,30030,26958,3451895,608030187831348,608022603868621,608022603881261,608030188082373
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,289170,289170,59136,256,1024,0,112,112,32,64,0x0,0x7fa0af184ec0,30030,26962,3442302,608030187937038,608022603881261,608022603891021,608030188161612
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,289170,289170,59136,256,1024,0,112,112,32,64,0x0,0x7fa0af184ec0,30030,26873,3433000,608030188028611,608022603891021,608022603900621,608030188353205
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,289170,289170,59136,256,1024,0,112,112,32,64,0x0,0x7fa0af184ec0,30030,26871,3444315,608030188332656,608022603900621,608022603910221,608030188476107
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,289170,289170,59136,256,1024,0,112,112,32,64,0x0,0x7fa0af184ec0,30030,26843,3439270,608030188430010,608022603910221,608022603919821,608030188652581
