Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,284455,284455,256,256,0,0,8,8,32,64,0x0,0x7f21643f5900,608022598011162,608022598049928,608022598057448,608022598068441
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,284455,284455,256,256,0,0,8,8,32,64,0x0,0x7f21643f5900,608022598037021,608022598057448,608022598064648,608022598126039
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,284455,284455,59136,256,1024,0,112,112,32,64,0x0,0x7f21643a4ec0,608022598573336,608022598587684,608022598612964,608022598615375
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,284455,284455,256,256,0,0,8,8,32,64,0x0,0x7f21643f5900,608022603783741,608022603809582,608022603819022,608022603824308
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,284455,284455,59136,256,1024,0,112,112,32,64,0x0,0x7f21643a4ec0,608022603799241,608022603819022,608022603842702,608022603852962
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,284455,284455,59136,256,1024,0,112,112,32,64,0x0,0x7f21643a4ec0,608022603860586,608022603868621,608022603881261,608022603882618
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,284455,284455,59136,256,1024,0,112,112,32,64,0x0,0x7f21643a4ec0,608022603867249,608022603881261,608022603891021,608022603904019
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,284455,284455,59136,256,1024,0,112,112,32,64,0x0,0x7f21643a4ec0,608022603871978,608022603891021,608022603900621,608022603914348
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,284455,284455,59136,256,1024,0,112,112,32,64,0x0,0x7f21643a4ec0,608022603876667,608022603900621,608022603910221,608022603933314
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,284455,284455,59136,256,1024,0,112,112,32,64,0x0,0x7f21643a4ec0,608022603881837,608022603910221,608022603919821,608022603941329
