Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,288383,288383,256,256,0,0,8,8,32,64,0x0,0x7f5086b25900,16,508,63568,608028695034440,608022598049928,608022598057448,608028703310434
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,288383,288383,256,256,0,0,8,8,32,64,0x0,0x7f5086b25900,16,290,35232,608028703193142,608022598057448,608022598064648,608028703503910
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,288383,288383,59136,256,1024,0,112,112,32,64,0x0,0x7f50869c4ec0,2772,36364,4699920,608028703869692,608022598587684,608022598612964,608028703983718
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,288383,288383,256,256,0,0,8,8,32,64,0x0,0x7f5086b25900,16,504,62256,608028709279926,608022603809582,608022603819022,608028709405984
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,288383,288383,59136,256,1024,0,112,112,32,64,0x0,0x7f50869c4ec0,2772,103870,13334620,608028709378372,608022603819022,608022603842702,608028709510462
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,288383,288383,59136,256,1024,0,112,112,32,64,0x0,0x7f50869c4ec0,2772,35201,4486452,608028709528305,608022603868621,608022603881261,608028709672839
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,288383,288383,59136,256,1024,0,112,112,32,64,0x0,0x7f50869c4ec0,2772,33681,4311416,608028709651679,608022603881261,608022603891021,608028709751387
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,288383,288383,59136,256,1024,0,112,112,32,64,0x0,0x7f50869c4ec0,2772,34396,4383112,608028709713576,608022603891021,608022603900621,608028709915187
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,288383,288383,59136,256,1024,0,112,112,32,64,0x0,0x7f50869c4ec0,2772,33539,4259468,608028709895820,608022603900621,608022603910221,608028709998795
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,288383,288383,59136,256,1024,0,112,112,32,64,0x0,0x7f50869c4ec0,2772,32556,4167920,608028709960042,608022603910221,608022603919821,608028710160922
10,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,13,288383,288383,59136,256,1024,0,112,112,32,64,0x0,0x7f50869c4ec0,2772,32205,4151080,608028710140303,608022603952781,608022603963021,608028710234732
11,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,14,288383,288383,59136,256,1024,0,112,112,32,64,0x0,0x7f50869c4ec0,2772,33628,4282180,608028710199996,608022603963021,608022603972621,608028710385978
