Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,286751,286751,256,256,0,0,8,8,32,64,0x0,0x7fb11020d900,1,3,434,608026063202704,608022598049928,608022598057448,608026070708932
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,286751,286751,256,256,0,0,8,8,32,64,0x0,0x7fb11020d900,1,3,465,608026070587172,608022598057448,608022598064648,608026070903300
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,286751,286751,59136,256,1024,0,112,112,32,64,0x0,0x7fb0101c4ec0,38346,213373,27296606,608026071211152,608022598587684,608022598612964,608026071316411
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,286751,286751,256,256,0,0,8,8,32,64,0x0,0x7fb11020d900,1,4,460,608026076995323,608022603809582,608022603819022,608026077119167
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,286751,286751,59136,256,1024,0,112,112,32,64,0x0,0x7fb0101c4ec0,38346,237697,30425264,608026077091355,608022603819022,608022603842702,608026077224216
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,286751,286751,59136,256,1024,0,112,112,32,64,0x0,0x7fb0101c4ec0,38346,240274,30769588,608026077238062,608022603868621,608022603881261,608026077388386
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,286751,286751,59136,256,1024,0,112,112,32,64,0x0,0x7fb0101c4ec0,38346,182861,23415575,608026077366184,608022603881261,608022603891021,608026077466734
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,286751,286751,59136,256,1024,0,112,112,32,64,0x0,0x7fb0101c4ec0,38346,183113,23440661,608026077427580,608022603891021,608022603900621,608026077626797
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,286751,286751,59136,256,1024,0,112,112,32,64,0x0,0x7fb0101c4ec0,38346,212595,27226301,608026077605958,608022603900621,608022603910221,608026077698974
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 32, 512, 4, 2, 32, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,286751,286751,59136,256,1024,0,112,112,32,64,0x0,0x7fb0101c4ec0,38346,188845,24187395,608026077666933,608022603910221,608022603919821,608026077852454
