Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,3241865,3241865,256,256,0,0,8,8,32,64,0x0,0x7fa390dd5900,34150,34150,22106,273208,4,4636,6077,0,18644,517995724551313,517994694951047,517994694958567,517995732112993
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,3241865,3241865,256,256,0,0,8,8,32,64,0x0,0x7fa390dd5900,13205,13205,10133,105648,4,2369,3769,0,9548,517995731994209,517994694958567,517994694966087,517995732339161
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 4, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,3241865,3241865,14784,64,1024,0,116,116,32,64,0x0,0x7fa390d84ec0,47085,47085,42743,376688,231,1947640,273267,0,7796920,517995732680306,517994695541124,517994695564323,517995732795725
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,3241865,3241865,256,256,0,0,8,8,32,64,0x0,0x7fa390dd5900,35819,35819,20626,286560,4,4551,5977,0,18264,517995737801311,517994700476627,517994700486546,517995737931748
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 4, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,3241865,3241865,14784,64,1024,0,116,116,32,64,0x0,0x7fa390d84ec0,52608,52608,47739,420872,231,2057833,288620,0,8237688,517995737903444,517994700486546,517994700507026,517995738046555
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 4, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,3241865,3241865,14784,64,1024,0,116,116,32,64,0x0,0x7fa390d84ec0,27646,27646,24167,221176,231,834568,121426,0,3344640,517995738061052,517994700535026,517994700544786,517995738217558
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 4, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,3241865,3241865,14784,64,1024,0,116,116,32,64,0x0,0x7fa390d84ec0,27426,27426,22162,219416,231,642666,96263,0,2576988,517995738198993,517994700544786,517994700552146,517995738318990
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 4, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,3241865,3241865,14784,64,1024,0,116,116,32,64,0x0,0x7fa390d84ec0,24342,24342,20851,194744,231,650540,96779,0,2608468,517995738268084,517994700552146,517994700559506,517995738484683
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 4, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,3241865,3241865,14784,64,1024,0,116,116,32,64,0x0,0x7fa390d84ec0,25587,25587,20372,204704,231,664402,98621,0,2663892,517995738468243,517994700559506,517994700566866,517995738576247
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 4, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,3241865,3241865,14784,64,1024,0,116,116,32,64,0x0,0x7fa390d84ec0,24534,24534,21024,196280,231,644944,95782,0,2585984,517995738534999,517994700592466,517994700599826,517995738720970
10,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 4, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,13,3241865,3241865,14784,64,1024,0,116,116,32,64,0x0,0x7fa390d84ec0,26431,26431,21281,211456,231,646069,96655,0,2590524,517995738704329,517994700599826,517994700607186,517995738810810
11,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 4, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,14,3241865,3241865,14784,64,1024,0,116,116,32,64,0x0,0x7fa390d84ec0,24150,24150,20661,193208,231,638651,95475,0,2560824,517995738771446,517994700607186,517994700614546,517995738957718
12,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 4, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,15,3241865,3241865,14784,64,1024,0,116,116,32,64,0x0,0x7fa390d84ec0,30465,30465,24731,243728,231,647527,96935,0,2596384,517995738941327,517994700614546,517994700621906,517995739054151
13,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 4, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,16,3241865,3241865,14784,64,1024,0,116,116,32,64,0x0,0x7fa390d84ec0,24284,24284,20682,194280,231,649262,95703,0,2603320,517995739019355,517994700621906,517994700628946,517995739221597
14,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 4, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,17,3241865,3241865,14784,64,1024,0,116,116,32,64,0x0,0x7fa390d84ec0,24702,24702,20293,197624,231,629797,94215,0,2525500,517995739204615,517994700641266,517994700648626,517995739314303
