Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,3406901,3406901,256,256,0,0,8,8,32,64,0x0,0x7fc76074d900,34486,34486,21668,275896,4,4651,6113,0,18776,522565572344697,522566125338148,522566125346148,522565581107433
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,3406901,3406901,256,256,0,0,8,8,32,64,0x0,0x7fc76074d900,13748,13748,10490,109992,4,2513,4005,0,10124,522565580982958,522566125346148,522566125353668,522565581326739
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 2, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,3406901,3406901,59136,64,512,0,32,32,48,64,0x0,0x7fc760724d80,30105,30105,24400,240848,924,3586347,135483,0,14371224,522565581659789,522566126157185,522566126169505,522565581771250
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,3406901,3406901,256,256,0,0,8,8,32,64,0x0,0x7fc76074d900,37188,37188,21843,297512,4,4945,6473,0,19900,522565587734658,522566214306316,522566214313196,522565587857129
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 2, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,3406901,3406901,59136,64,512,0,32,32,48,64,0x0,0x7fc760724d80,27493,27493,22715,219952,924,3352432,127059,0,13435896,522565587827333,522566214321036,522566214332234,522565587978770
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 2, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,3406901,3406901,59136,64,512,0,32,32,48,64,0x0,0x7fc760724d80,24646,24646,20917,197176,924,2254549,94622,0,9043820,522565587971326,522566214375114,522566214382634,522565588127792
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 2, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,3406901,3406901,59136,64,512,0,32,32,48,64,0x0,0x7fc760724d80,24244,24244,17251,193960,924,1627786,72172,0,6536552,522565588111261,522566214386314,522566214391914,522565588230797
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 2, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,3406901,3406901,59136,64,512,0,32,32,48,64,0x0,0x7fc760724d80,22189,22189,18272,177520,924,1679793,74574,0,6744760,522565588184750,522566214391914,522566214397034,522565588377314
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 2, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,3406901,3406901,59136,64,512,0,32,32,48,64,0x0,0x7fc760724d80,26360,26360,19821,210888,924,1628446,71723,0,6539520,522565588362266,522566214400714,522566214406154,522565588468296
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 2, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,3406901,3406901,59136,64,512,0,32,32,48,64,0x0,0x7fc760724d80,23111,23111,17039,184896,924,1607104,71522,0,6453952,522565588435895,522566214406154,522566214411274,522565588633539
