Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,894919,894919,256,256,0,0,8,8,32,64,0x0,0x7fbeba245900,34584,34584,22294,276680,4,5154,6725,0,20760,688697080132033,688695569149224,688695569156264,688697087551343
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,894919,894919,256,256,0,0,8,8,32,64,0x0,0x7fbeba245900,13644,13644,10427,109160,4,2525,3989,0,10156,688697087428010,688695569156264,688695569163464,688697087761560
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,894919,894919,59136,64,512,0,48,48,32,64,0x0,0x7fbeba214e40,32735,32735,27087,261888,924,4223536,156720,0,16920084,688697088075895,688695569634821,688695569647141,688697088179591
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,894919,894919,256,256,0,0,8,8,32,64,0x0,0x7fbeba245900,34840,34840,20396,278728,4,5123,6721,0,20640,688697093453033,688695574767290,688695574776250,688697093578931
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,894919,894919,59136,64,512,0,48,48,32,64,0x0,0x7fbeba214e40,35965,35965,28680,287728,924,4143612,153177,0,16600936,688697093554455,688695574776250,688695574788090,688697093688658
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,894919,894919,59136,64,512,0,48,48,32,64,0x0,0x7fbeba214e40,26550,26550,22269,212408,924,2500266,105585,0,10026660,688697093704929,688695574814330,688695574822490,688697093853721
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,894919,894919,59136,64,512,0,48,48,32,64,0x0,0x7fbeba214e40,26234,26234,19739,209880,924,1576641,80409,0,6332032,688697093835736,688695574822490,688695574828410,688697093955242
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,894919,894919,59136,64,512,0,48,48,32,64,0x0,0x7fbeba214e40,23166,23166,19283,185336,924,1941896,84790,0,7793088,688697093905178,688695574828410,688695574834170,688697094108142
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,894919,894919,59136,64,512,0,48,48,32,64,0x0,0x7fbeba214e40,26902,26902,20493,215224,924,1885017,81881,0,7565780,688697094092212,688695574834170,688695574840730,688697094193413
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,894919,894919,59136,64,512,0,48,48,32,64,0x0,0x7fbeba214e40,23784,23784,17692,190280,924,1880633,82005,0,7548092,688697094162304,688695574840730,688695574846490,688697094362994
10,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,13,894919,894919,59136,64,512,0,48,48,32,64,0x0,0x7fbeba214e40,23823,23823,17708,190592,924,1838130,81298,0,7377956,688697094375868,688695574881370,688695574887290,688697094542192
11,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,14,894919,894919,59136,64,512,0,48,48,32,64,0x0,0x7fbeba214e40,29325,29325,22111,234608,924,1862750,82192,0,7476576,688697094525852,688695574887290,688695574893210,688697094628406
12,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,15,894919,894919,59136,64,512,0,48,48,32,64,0x0,0x7fbeba214e40,23994,23994,17881,191960,924,1902973,83185,0,7637436,688697094598779,688695574893210,688695574899130,688697094799129
