Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,316201,316201,256,256,0,0,8,8,32,64,0x0,0x7fc6a2c55900,35451,35451,4,21,49,6448,608508203265793,608501666644618,608501666652298,608508212239136
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,316201,316201,256,256,0,0,8,8,32,64,0x0,0x7fc6a2c55900,13550,13550,4,21,13,1912,608508212116353,608501666652298,608501666659818,608508212484159
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,316201,316201,29568,64,512,0,44,44,32,64,0x0,0x7fc6a2c24e40,31922,31922,462,38808,31118,3948656,608508212826347,608501667211015,608501667223335,608508212937988
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,316201,316201,256,256,0,0,8,8,32,64,0x0,0x7fc6a2c55900,36314,36314,4,21,50,6456,608508218222574,608501672633875,608501672643475,608508218340627
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,316201,316201,29568,64,512,0,44,44,32,64,0x0,0x7fc6a2c24e40,39611,39611,462,38808,37280,4751252,608508218311932,608501672643475,608501672653555,608508218447920
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,316201,316201,29568,64,512,0,44,44,32,64,0x0,0x7fc6a2c24e40,24558,24558,462,38808,4900,620932,608508218464581,608501672680435,608501672687475,608508218607512
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,316201,316201,29568,64,512,0,44,44,32,64,0x0,0x7fc6a2c24e40,22582,22582,462,38808,4831,620952,608508218590860,608501672687475,608501672692115,608508218697602
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,316201,316201,29568,64,512,0,44,44,32,64,0x0,0x7fc6a2c24e40,21584,21584,462,38808,4795,620944,608508218659770,608501672692115,608501672696755,608508218865490
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,316201,316201,29568,64,512,0,44,44,32,64,0x0,0x7fc6a2c24e40,22485,22485,462,38808,4911,620932,608508218849950,608501672706195,608501672710835,608508218953466
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 128, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,316201,316201,29568,64,512,0,44,44,32,64,0x0,0x7fc6a2c24e40,22160,22160,462,38808,4824,620928,608508218918931,608501672726995,608501672731635,608508219092720
