Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,3372112,3372112,256,256,0,0,8,8,32,64,0x0,0x7fe6945ed900,16,532,67136,521709034386848,521701461747656,521701461754856,521709043242607
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,3372112,3372112,256,256,0,0,8,8,32,64,0x0,0x7fe6945ed900,16,338,42104,521709043118472,521701461754856,521701461761896,521709043438457
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,3372112,3372112,59136,64,512,0,48,48,32,64,0x0,0x7fe6945b4e40,2772,34582,4461348,521709043745198,521701462240613,521701462252773,521709043848142
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,3372112,3372112,256,256,0,0,8,8,32,64,0x0,0x7fe6945ed900,16,502,63880,521709049249313,521701468494515,521701468503475,521709049362468
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,3372112,3372112,59136,64,512,0,48,48,32,64,0x0,0x7fe6945b4e40,2772,54965,7019244,521709049333513,521701468503475,521701468516275,521709049460543
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,3372112,3372112,59136,64,512,0,48,48,32,64,0x0,0x7fe6945b4e40,2772,23983,3045652,521709049476403,521701468542995,521701468551475,521709049613643
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,3372112,3372112,59136,64,512,0,48,48,32,64,0x0,0x7fe6945b4e40,2772,22276,2823792,521709049596721,521701468551475,521701468557395,521709049751433
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,3372112,3372112,59136,64,512,0,48,48,32,64,0x0,0x7fe6945b4e40,2772,26401,3420424,521709049735463,521701468557395,521701468563475,521709049843077
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,3372112,3372112,59136,64,512,0,48,48,32,64,0x0,0x7fe6945b4e40,2772,24121,3033944,521709049807940,521701468563475,521701468569555,521709049977672
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,3372112,3372112,59136,64,512,0,48,48,32,64,0x0,0x7fe6945b4e40,2772,23709,3020128,521709049962533,521701468569555,521701468575475,521709050063815
