Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,3371143,3371143,256,256,0,0,8,8,32,64,0x0,0x7f8079fd5900,34528,34528,20858,276232,4,4693,6117,0,18892,521706536669294,521701461747656,521701461754856,521706551968035
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,3371143,3371143,256,256,0,0,8,8,32,64,0x0,0x7f8079fd5900,13846,13846,10735,110776,4,2643,4233,0,10740,521706551853037,521701461754856,521701461761896,521706552221845
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,3371143,3371143,59136,64,512,0,48,48,32,64,0x0,0x7f8079fa4e40,33101,33101,27530,264816,924,4297611,160324,0,17216340,521706554325466,521701462240613,521701462252773,521706554486380
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,3371143,3371143,256,256,0,0,8,8,32,64,0x0,0x7f8079fd5900,34424,34424,20108,275400,4,4601,6105,0,18480,521706608537344,521701468494515,521701468503475,521706608752421
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,3371143,3371143,59136,64,512,0,48,48,32,64,0x0,0x7f8079fa4e40,35637,35637,28279,285104,924,4215563,157408,0,16888200,521706608731561,521701468503475,521701468516275,521706608946017
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,3371143,3371143,59136,64,512,0,48,48,32,64,0x0,0x7f8079fa4e40,27482,27482,21145,219864,924,2459163,104043,0,9862112,521706608947239,521701468542995,521701468551475,521706609169380
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,3371143,3371143,59136,64,512,0,48,48,32,64,0x0,0x7f8079fa4e40,23626,23626,17506,189016,924,1792749,80307,0,7196684,521706609154201,521701468551475,521701468557395,521706609414213
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,3371143,3371143,59136,64,512,0,48,48,32,64,0x0,0x7f8079fa4e40,23578,23578,17449,188632,924,1790478,80020,0,7187448,521706609363647,521701468557395,521701468563475,521706610338953
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,3371143,3371143,59136,64,512,0,48,48,32,64,0x0,0x7f8079fa4e40,20402,20402,14273,163224,924,1384997,65198,0,5565432,521706609839858,521701468563475,521701468569555,521706610787622
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 128, 4, 4, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,3371143,3371143,59136,64,512,0,48,48,32,64,0x0,0x7f8079fa4e40,19775,19775,13700,158208,924,1371688,64514,0,5512376,521706609944016,521701468569555,521701468575475,521706610726917
