Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,3493625,3493625,256,256,0,0,8,8,32,64,0x0,0x7fbc18b95900,36012,36012,21448,288104,4,5835,7697,0,23512,524208610504254,524214969188754,524214969196434,524208622887638
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,3493625,3493625,256,256,0,0,8,8,32,64,0x0,0x7fbc18b95900,14150,14150,11071,113208,4,2550,4093,0,10308,524208622772340,524214969196434,524214969202994,524208623137591
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 32, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,3493625,3493625,29568,16,512,0,24,24,32,64,0x0,0x7fbc18b74dc0,29170,29170,21695,233368,1848,5785670,124308,0,23194812,524208623728650,524214969758351,524214969769071,524208623868484
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,3493625,3493625,256,256,0,0,8,8,32,64,0x0,0x7fbc18b95900,37072,37072,21690,296584,4,5106,7045,0,20568,524208692869800,524214975719291,524214975729051,524208693078545
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 32, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,3493625,3493625,29568,16,512,0,24,24,32,64,0x0,0x7fbc18b74dc0,36208,36208,26549,289672,1848,7042414,143248,0,28221968,524208693051513,524214975729051,524214975738331,524208693221675
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 32, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,3493625,3493625,29568,16,512,0,24,24,32,64,0x0,0x7fbc18b74dc0,26111,26111,18152,208896,1848,4119554,97900,0,16529552,524208693232436,524214975766011,524214975773531,524208693410663
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 32, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,3493625,3493625,29568,16,512,0,24,24,32,64,0x0,0x7fbc18b74dc0,25194,25194,16227,201560,1848,2773589,75697,0,11145968,524208693394833,524214975773531,524214975779131,524208693522224
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 32, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,3493625,3493625,29568,16,512,0,24,24,32,64,0x0,0x7fbc18b74dc0,22590,22590,16851,180728,1848,2788122,75527,0,11203928,524208693487178,524214975779131,524214975784891,524208693698428
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 32, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,3493625,3493625,29568,16,512,0,24,24,32,64,0x0,0x7fbc18b74dc0,28626,28626,20293,229016,1848,3756110,96674,0,15075816,524208693684571,524214975784891,524214975790651,524208693803166
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 32, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,3493625,3493625,29568,16,512,0,24,24,32,64,0x0,0x7fbc18b74dc0,24936,24936,16964,199496,1848,3147532,82116,0,12641716,524208693778509,524214975790651,524214975797691,524208693966304
10,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 32, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,13,3493625,3493625,29568,16,512,0,24,24,32,64,0x0,0x7fbc18b74dc0,29354,29354,20568,234840,1848,3862065,95030,0,15499696,524208693950795,524214975797691,524214975803291,524208694062426
11,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 32, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,14,3493625,3493625,29568,16,512,0,24,24,32,64,0x0,0x7fbc18b74dc0,23746,23746,15626,189976,1848,2841190,76313,0,11416388,524208694041507,524214975842170,524214975848090,524208694221217
12,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 32, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,15,3493625,3493625,29568,16,512,0,24,24,32,64,0x0,0x7fbc18b74dc0,30159,30159,21371,241280,1848,4498336,104182,0,18044776,524208694206379,524214975848090,524214975853850,524208694316537
13,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 32, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,16,3493625,3493625,29568,16,512,0,24,24,32,64,0x0,0x7fbc18b74dc0,23943,23943,15678,191552,1848,2877510,76977,0,11561440,524208694296239,524214975853850,524214975859610,524208694473504
14,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 32, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,17,3493625,3493625,29568,16,512,0,24,24,32,64,0x0,0x7fbc18b74dc0,29185,29185,20364,233488,1848,3693471,92446,0,14825364,524208694459458,524214975880890,524214975886490,524208694579956
