Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,3881265,3881265,256,256,0,0,8,8,32,64,0x0,0x7f10f4d7d900,33724,33724,4,21,51,6476,863030546929127,863024614762931,863024614769811,863030554364248
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,3881265,3881265,256,256,0,0,8,8,32,64,0x0,0x7f10f4d7d900,13918,13918,4,21,15,2056,863030554233511,863024614769811,863024614777331,863030554565819
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 32, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,3881265,3881265,14784,16,512,0,28,28,32,64,0x0,0x7f10f4d4cdc0,28191,28191,924,52668,42299,5409508,863030554845458,863024615207249,863024615217969,863030554940969
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,3881265,3881265,256,256,0,0,8,8,32,64,0x0,0x7f10f4d7d900,35648,35648,4,21,44,6344,863030560408308,863024620785800,863024620795080,863030560527804
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 32, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,3881265,3881265,14784,16,512,0,28,28,32,64,0x0,0x7f10f4d4cdc0,35627,35627,924,52668,64974,8316500,863030560497757,863024620795080,863024620804680,863030560646218
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 32, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,3881265,3881265,14784,16,512,0,28,28,32,64,0x0,0x7f10f4d4cdc0,25401,25401,924,52668,6552,842704,863030560634115,863024620831560,863024620838600,863030560802053
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 32, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,3881265,3881265,14784,16,512,0,28,28,32,64,0x0,0x7f10f4d4cdc0,21333,21333,924,52668,6611,842708,863030560785010,863024620838600,863024620843400,863030560888877
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 32, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,3881265,3881265,14784,16,512,0,28,28,32,64,0x0,0x7f10f4d4cdc0,20600,20600,924,52668,6640,842720,863030560853430,863024620843400,863024620848360,863030561051654
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 32, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,3881265,3881265,14784,16,512,0,28,28,32,64,0x0,0x7f10f4d4cdc0,21824,21824,924,52668,6618,842732,863030561037989,863024620848360,863024620853320,863030561143608
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<16, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 32, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,3881265,3881265,14784,16,512,0,28,28,32,64,0x0,0x7f10f4d4cdc0,20496,20496,924,52668,6689,842740,863030561109895,863024620887400,863024620892359,863030561284084
