Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,3313951,3313951,256,256,0,0,8,8,32,64,0x0,0x7fd11f655900,26656,26656,26656,213256,4,7087,8517,0,28492,520773536889751,520771113239498,520771113246858,520773544361913
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,3313951,3313951,256,256,0,0,8,8,32,64,0x0,0x7fd11f655900,14545,14545,14545,116368,4,2525,4453,0,10148,520773544309784,520771113246858,520771113253738,520773544615392
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 16, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,3313951,3313951,14784,64,4096,480,128,128,32,64,0x0,0x7fd01dd04f00,824021,824021,824021,6592176,231,12762850,2006036,0,51057676,520773545607769,520771114774692,520771114913891,520773546283277
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,3313951,3313951,256,256,0,0,8,8,32,64,0x0,0x7fd11f655900,37848,37848,37848,302792,4,7436,8897,0,29920,520773551718567,520771120420753,520771120430833,520773551843543
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 16, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,3313951,3313951,14784,64,4096,480,128,128,32,64,0x0,0x7fd01dd04f00,305726,305726,305726,2445816,231,15200178,2279358,0,60807000,520773551814378,520771120430833,520771120569873,520773552092584
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 16, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,3313951,3313951,14784,64,4096,480,128,128,32,64,0x0,0x7fd01dd04f00,267518,267518,267518,2140152,231,10975878,2017092,0,43909804,520773552138761,520771120597712,520771120705392,520773552450711
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 16, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,3313951,3313951,14784,64,4096,480,128,128,32,64,0x0,0x7fd01dd04f00,285976,285976,285976,2287816,231,12031097,2152557,0,48130720,520773552269188,520771120705392,520771120803952,520773552670647
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 16, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,3313951,3313951,14784,64,4096,480,128,128,32,64,0x0,0x7fd01dd04f00,278703,278703,278703,2229632,231,12420657,2078669,0,49688980,520773552334762,520771120803952,520771120902991,520773552887217
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 16, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,3313951,3313951,14784,64,4096,480,128,128,32,64,0x0,0x7fd01dd04f00,283753,283753,283753,2270032,231,12434547,2097304,0,49744524,520773552410966,520771120902991,520771120999951,520773553105790
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 16, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,3313951,3313951,14784,64,4096,480,128,128,32,64,0x0,0x7fd01dd04f00,274947,274947,274947,2199584,231,12210779,2020944,0,48849480,520773552476570,520771120999951,520771121097071,520773553320095
