Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,254868,254868,256,256,0,0,8,8,32,64,0x0,0x7fe6c9685900,34894,34894,4,21,57,6568,607556686682621,607560148073196,607560148080876,607556694270784
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,254868,254868,256,256,0,0,8,8,32,64,0x0,0x7fe6c9685900,14118,14118,4,21,15,2196,607556694137452,607560148080876,607560148088076,607556694519354
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 512, 4, 1, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,254868,254868,473088,256,512,0,20,20,48,64,0x0,0x7fe6c964cdc0,38698,38698,7392,401016,246475,31610796,607556694794735,607560148528554,607560148545194,607556694898792
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,254868,254868,256,256,0,0,8,8,32,64,0x0,0x7fe6c9685900,36074,36074,4,21,45,6408,607556700444141,607560153677664,607560153687104,607556700564158
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 512, 4, 1, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,254868,254868,473088,256,512,0,20,20,48,64,0x0,0x7fe6c964cdc0,45956,45956,7392,401016,305723,39161036,607556700535534,607560153687104,607560153701344,607556700676110
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 512, 4, 1, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,254868,254868,473088,256,512,0,20,20,48,64,0x0,0x7fe6c964cdc0,33612,33612,7392,401016,50236,6425224,607556700683133,607560153726304,607560153739584,607556700844679
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 512, 4, 1, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,254868,254868,473088,256,512,0,20,20,48,64,0x0,0x7fe6c964cdc0,34724,34724,7392,401016,50454,6427736,607556700821465,607560153744384,607560153755904,607556700928968
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 512, 4, 1, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,254868,254868,473088,256,512,0,20,20,48,64,0x0,0x7fe6c964cdc0,30782,30782,7392,401016,50112,6427776,607556700884454,607560153755904,607560153767424,607556701106344
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 512, 4, 1, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,254868,254868,473088,256,512,0,20,20,48,64,0x0,0x7fe6c964cdc0,37149,37149,7392,401016,49917,6427292,607556701084773,607560153767424,607560153778784,607556701186766
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, true, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<256, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 512, 4, 1, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,254868,254868,473088,256,512,0,20,20,48,64,0x0,0x7fe6c964cdc0,31271,31271,7392,401016,50397,6427348,607556701153132,607560153778784,607560153790144,607556701356587
