Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,3836052,3836052,256,256,0,0,8,8,32,64,0x0,0x7f996a1f5900,34822,34822,22628,278584,4,4983,6413,0,20020,862121032131316,862117463828000,862117463835360,862121039629085
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,3836052,3836052,256,256,0,0,8,8,32,64,0x0,0x7f996a1f5900,13238,13238,10119,105912,4,2357,3729,0,9488,862121039502386,862117463835360,862117463842560,862121039875060
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 256, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,3836052,3836052,29568,128,512,0,76,76,32,64,0x0,0x7f996a1c4ec0,38091,38091,33663,304736,462,2835415,200083,0,11354772,862121040152365,862117464304317,862117464321597,862121040260409
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,3836052,3836052,256,256,0,0,8,8,32,64,0x0,0x7f996a1f5900,35560,35560,21252,284488,4,4589,6025,0,18412,862121045528402,862117469712299,862117469721739,862121045651845
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 256, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,3836052,3836052,29568,128,512,0,76,76,32,64,0x0,0x7f996a1c4ec0,41285,41285,36426,330288,462,2961524,208476,0,11859096,862121045620977,862117469721739,862117469736939,862121045783955
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 256, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,3836052,3836052,29568,128,512,0,76,76,32,64,0x0,0x7f996a1c4ec0,26086,26086,22500,208696,462,1454798,108448,0,5831856,862121045767664,862117469761579,862117469770539,862121045954247
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 256, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,3836052,3836052,29568,128,512,0,76,76,32,64,0x0,0x7f996a1c4ec0,28181,28181,21788,225456,462,1147122,86991,0,4601180,862121045936413,862117469770539,862117469776779,862121046054065
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 256, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,3836052,3836052,29568,128,512,0,76,76,32,64,0x0,0x7f996a1c4ec0,23822,23822,20228,190584,462,1168871,88090,0,4688068,862121046007047,862117469776779,862117469783019,862121046192097
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 256, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,3836052,3836052,29568,128,512,0,76,76,32,64,0x0,0x7f996a1c4ec0,26040,26040,19835,208328,462,1150089,86776,0,4612988,862121046175285,862117469783019,862117469789099,862121046290903
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 256, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,3836052,3836052,29568,128,512,0,76,76,32,64,0x0,0x7f996a1c4ec0,22941,22941,19309,183536,462,1111584,84405,0,4458996,862121046248413,862117469789099,862117469795339,862121046453792
