Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,3442729,3442729,256,256,0,0,8,8,32,64,0x0,0x7f9261b35900,32889,32889,20410,263120,4,4540,5909,0,18220,523302489259109,523308621830411,523308621839531,523302498143051
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,3442729,3442729,256,256,0,0,8,8,32,64,0x0,0x7f9261b35900,13716,13716,10595,109736,4,2579,4173,0,10488,523302498023716,523308621839531,523308621845931,523302498403564
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 256, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,3442729,3442729,118272,128,512,0,32,32,32,64,0x0,0x7f92619f4e40,29021,29021,23491,232176,1848,6760346,127729,0,27100368,523302498767813,523308622594727,523308622605127,523302498879996
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,3442729,3442729,256,256,0,0,8,8,32,64,0x0,0x7f9261b35900,34515,34515,20284,276128,4,4778,6353,0,19288,523302504562449,523308686110400,523308686118080,523302504683358
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 256, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,3442729,3442729,118272,128,512,0,32,32,32,64,0x0,0x7f92619f4e40,27741,27741,22523,221936,1848,6912315,131196,0,27705528,523302504654373,523308686126080,523308686137278,523302504807613
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 256, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,3442729,3442729,118272,128,512,0,32,32,32,64,0x0,0x7f92619f4e40,26117,26117,21890,208944,1848,4577632,102720,0,18362296,523302504798766,523308686165918,523308686174078,523302504954211
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 256, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,3442729,3442729,118272,128,512,0,32,32,32,64,0x0,0x7f92619f4e40,25663,25663,19274,205312,1848,3052034,84819,0,12259688,523302504936457,523308686174078,523308686180478,523302505057406
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 256, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,3442729,3442729,118272,128,512,0,32,32,32,64,0x0,0x7f92619f4e40,21542,21542,17724,172344,1848,3099674,75057,0,12449944,523302505006750,523308686180478,523308686186718,523302505209794
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 256, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,3442729,3442729,118272,128,512,0,32,32,32,64,0x0,0x7f92619f4e40,26607,26607,20224,212864,1848,3134359,75178,0,12589216,523302505195237,523308686186718,523308686192638,523302505294555
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 4, 256, 4, 2, 4, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,3442729,3442729,118272,128,512,0,32,32,32,64,0x0,0x7f92619f4e40,23080,23080,17059,184648,1848,3134618,75184,0,12590216,523302505263696,523308686192638,523308686198558,523302505466901
