Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,3841406,3841406,256,256,0,0,8,8,32,64,0x0,0x7f69a93f5900,33898,33898,4,21,44,6280,862391223388925,862389839782529,862389839789249,862391230896092
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,3841406,3841406,256,256,0,0,8,8,32,64,0x0,0x7f69a93f5900,13376,13376,4,21,15,1944,862391230778329,862389839789249,862389839796449,862391231093044
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,3841406,3841406,59136,128,512,0,44,44,32,64,0x0,0x7f69a93c4e40,31169,31169,924,76692,70564,9010896,862391231392471,862389840305085,862389840316925,862391231486138
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,3841406,3841406,256,256,0,0,8,8,32,64,0x0,0x7f69a93f5900,36901,36901,4,21,50,6432,862391236815135,862389845307784,862389845317064,862391236948267
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,3841406,3841406,59136,128,512,0,44,44,32,64,0x0,0x7f69a93c4e40,39012,39012,924,76692,92555,11888160,862391236918501,862389845317064,862389845328104,862391237072693
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,3841406,3841406,59136,128,512,0,44,44,32,64,0x0,0x7f69a93c4e40,26885,26885,924,76692,9554,1227152,862391237062042,862389845360424,862389845368584,862391237230962
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,3841406,3841406,59136,128,512,0,44,44,32,64,0x0,0x7f69a93c4e40,29617,29617,924,76692,9600,1227136,862391237212777,862389845368584,862389845374344,862391237313478
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,3841406,3841406,59136,128,512,0,44,44,32,64,0x0,0x7f69a93c4e40,21646,21646,924,76692,9544,1227152,862391237278111,862389845374344,862389845380104,862391237486435
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,3841406,3841406,59136,128,512,0,44,44,32,64,0x0,0x7f69a93c4e40,22710,22710,924,76692,9543,1227180,862391237471817,862389845380104,862389845385704,862391237576896
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<128, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 8, 256, 4, 2, 8, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,3841406,3841406,59136,128,512,0,44,44,32,64,0x0,0x7f69a93c4e40,21615,21615,924,76692,9615,1227168,862391237541038,862389845385704,862389845391304,862391237711420
