Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,3866177,3866177,256,256,0,0,8,8,32,64,0x0,0x7f3ed37f5900,34300,34300,4,21,46,6300,862824885655239,862826398943503,862826398950383,862824893060964
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,3866177,3866177,256,256,0,0,8,8,32,64,0x0,0x7f3ed37f5900,13472,13472,4,21,14,2096,862824892933143,862826398950383,862826398957743,862824893275681
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<32, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 64, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,3866177,3866177,59136,32,512,0,24,24,32,64,0x0,0x7f3ed37ccdc0,27839,27839,1848,88704,47589,6112764,862824893557884,862826399415820,862826399426060,862824893653345
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,3866177,3866177,256,256,0,0,8,8,32,64,0x0,0x7f3ed37f5900,35762,35762,4,21,51,6464,862824898873336,862826405348597,862826405357397,862824898990598
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<32, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 64, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,3866177,3866177,59136,32,512,0,24,24,32,64,0x0,0x7f3ed37ccdc0,32852,32852,1848,88704,36697,4701420,862824898960752,862826405357397,862826405366197,862824899108732
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<32, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 64, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,3866177,3866177,59136,32,512,0,24,24,32,64,0x0,0x7f3ed37ccdc0,27044,27044,1848,88704,11206,1419360,862824899093573,862826405392277,862826405399797,862824899274234
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<32, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 64, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,3866177,3866177,59136,32,512,0,24,24,32,64,0x0,0x7f3ed37ccdc0,22594,22594,1848,88704,11210,1419400,862824899255499,862826405399797,862826405405877,862824899365377
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<32, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 64, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,3866177,3866177,59136,32,512,0,24,24,32,64,0x0,0x7f3ed37ccdc0,21918,21918,1848,88704,11043,1419364,862824899321754,862826405405877,862826405411477,862824899534417
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<32, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 64, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,3866177,3866177,59136,32,512,0,24,24,32,64,0x0,0x7f3ed37ccdc0,21826,21826,1848,88704,11068,1419352,862824899519779,862826405411477,862826405416917,862824899627743
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<32, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 2, 64, 4, 2, 2, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,3866177,3866177,59136,32,512,0,24,24,32,64,0x0,0x7f3ed37ccdc0,21734,21734,1848,88704,11262,1419408,862824899585523,862826405420917,862826405426677,862824899777536
