Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,156415,156415,256,256,0,0,8,8,32,64,0x0,0x7fe651d65900,34067,34067,4,21,46,6284,601547605514183,601552823599272,601552823606952,601547614632848
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,156415,156415,256,256,0,0,8,8,32,64,0x0,0x7fe651d65900,13360,13360,4,21,15,1964,601547614505908,601552823606952,601552823613992,601547614839419
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,156415,156415,14784,64,1024,0,76,76,32,64,0x0,0x7fe651d34ec0,39308,39308,231,29799,32173,4110784,601547615160005,601552824096228,601552824112708,601547615274021
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,156415,156415,256,256,0,0,8,8,32,64,0x0,0x7fe651d65900,36348,36348,4,21,46,6288,601547620305166,601552829025968,601552829036048,601547620430603
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,156415,156415,14784,64,1024,0,76,76,32,64,0x0,0x7fe651d34ec0,44194,44194,231,29799,36217,4626016,601547620401799,601552829036048,601552829051728,601547620539800
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,156415,156415,14784,64,1024,0,76,76,32,64,0x0,0x7fe651d34ec0,26331,26331,231,29799,3727,476784,601547620545390,601552829077808,601552829086128,601547620697478
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,156415,156415,14784,64,1024,0,76,76,32,64,0x0,0x7fe651d34ec0,27379,27379,231,29799,3737,476784,601547620679093,601552829086128,601552829092048,601547620778842
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,156415,156415,14784,64,1024,0,76,76,32,64,0x0,0x7fe651d34ec0,22990,22990,231,29799,3698,476784,601547620743625,601552829092048,601552829097648,601547620940327
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,156415,156415,14784,64,1024,0,76,76,32,64,0x0,0x7fe651d34ec0,23916,23916,231,29799,3706,476784,601547620924728,601552829097648,601552829103248,601547621026811
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,156415,156415,14784,64,1024,0,76,76,32,64,0x0,0x7fe651d34ec0,23343,23343,231,29799,3715,476784,601547620990412,601552829103248,601552829109008,601547621163669
