Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
0,__amd_rocclr_fillBufferAligned.kd,2,0,0,160606,160606,256,256,0,0,8,8,32,64,0x0,0x7f696f3f5900,34150,34150,22309,273208,4,4580,6333,0,18380,601553721419186,601552823599272,601552823606952,601553728933648
1,__amd_rocclr_fillBufferAligned.kd,2,0,1,160606,160606,256,256,0,0,8,8,32,64,0x0,0x7f696f3f5900,13364,13364,10287,106920,4,2401,3809,0,9668,601553728814192,601552823606952,601552823613992,601553729145389
2,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,2,160606,160606,14784,64,1024,0,76,76,32,64,0x0,0x7f696f3b4ec0,35919,35919,31476,287360,231,1295167,182708,0,5187032,601553729455675,601552824096228,601552824112708,601553729560073
3,__amd_rocclr_fillBufferAligned.kd,2,0,4,160606,160606,256,256,0,0,8,8,32,64,0x0,0x7f696f3f5900,36513,36513,22485,292112,4,4673,6453,0,18752,601553734526746,601552829025968,601552829036048,601553734649258
4,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,5,160606,160606,14784,64,1024,0,76,76,32,64,0x0,0x7f696f3b4ec0,41893,41893,37416,335152,231,1363564,192535,0,5460628,601553734621305,601552829036048,601552829051728,601553734764766
5,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,8,160606,160606,14784,64,1024,0,76,76,32,64,0x0,0x7f696f3b4ec0,26630,26630,22974,213048,231,741583,109414,0,2972616,601553734764396,601552829077808,601552829086128,601553734970966
6,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,9,160606,160606,14784,64,1024,0,76,76,32,64,0x0,0x7f696f3b4ec0,25458,25458,19772,203672,231,594309,89622,0,2383496,601553734952701,601552829086128,601552829092048,601553735065034
7,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,10,160606,160606,14784,64,1024,0,76,76,32,64,0x0,0x7f696f3b4ec0,23638,23638,20011,189112,231,583272,88257,0,2339360,601553735026862,601552829092048,601552829097648,601553735235106
8,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,11,160606,160606,14784,64,1024,0,76,76,32,64,0x0,0x7f696f3b4ec0,29425,29425,24045,235408,231,581241,87707,0,2331208,601553735218795,601552829097648,601552829103248,601553735322872
9,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,12,160606,160606,14784,64,1024,0,76,76,32,64,0x0,0x7f696f3b4ec0,24234,24234,19398,193880,231,564996,85668,0,2266276,601553735292123,601552829103248,601552829109008,601553735520595
10,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,13,160606,160606,14784,64,1024,0,76,76,32,64,0x0,0x7f696f3b4ec0,26732,26732,21071,213864,231,602320,90505,0,2415540,601553735503874,601552829109008,601552829114767,601553735612509
11,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,14,160606,160606,14784,64,1024,0,76,76,32,64,0x0,0x7f696f3b4ec0,23620,23620,19923,188968,231,585175,88279,0,2347008,601553735574588,601552829145167,601552829150927,601553735780918
12,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,15,160606,160606,14784,64,1024,0,76,76,32,64,0x0,0x7f696f3b4ec0,28751,28751,23455,230016,231,587164,88278,0,2354964,601553735764737,601552829150927,601552829156687,601553735867081
13,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,16,160606,160606,14784,64,1024,0,76,76,32,64,0x0,0x7f696f3b4ec0,25162,25162,20332,201304,231,607840,91103,0,2437644,601553735836854,601552829156687,601552829162447,601553736030420
14,"void kernel_tsmm_dl_v1r3<GridwiseTsmmDl_km_kn_mn, _Float16, _Float16, (InMemoryDataOperationEnum)1, false, false, BlockToCTileMap_3DGrid_KSplit>(GridwiseTsmmDl_km_kn_mn<64, _Float16, float, _Float16, RowMajor, RowMajor, RowMajor, (GemmSpecialization)4, 16, 128, 4, 2, 16, 2, 1, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, Sequence, 3, 2, Sequence, 5, Argument) (kd)",2,0,17,160606,160606,14784,64,1024,0,76,76,32,64,0x0,0x7f696f3b4ec0,24762,24762,19913,198104,231,597020,89826,0,2394376,601553736013167,601552829162447,601552829168207,601553736133334
